epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.96875,0.2515213191509247,,
0,99,0.9375,0.2252575308084488,,
0,149,0.90625,0.2524445354938507,,
0,199,0.875,0.5458837151527405,,
0,249,0.9375,0.23640014231204987,,
0,299,0.90625,0.1515973061323166,,
0,349,0.90625,0.28878557682037354,,
0,399,0.90625,0.31970861554145813,,
0,449,0.96875,0.10287897288799286,,
0,499,0.875,0.30799591541290283,,
0,549,1.0,0.03708752989768982,,
0,599,0.90625,0.3704652786254883,,
0,649,0.9375,0.13733984529972076,,
0,699,0.96875,0.18161211907863617,,
0,749,0.90625,0.22569625079631805,,
0,799,0.84375,0.6307646036148071,,
0,849,0.90625,0.20653633773326874,,
0,899,0.90625,0.18437816202640533,,
0,949,0.90625,0.39962729811668396,,
0,999,0.96875,0.23977775871753693,,
0,1049,0.84375,0.3182281255722046,,
0,1099,0.90625,0.27938705682754517,,
0,1149,0.90625,0.360918790102005,,
0,1199,0.90625,0.29528945684432983,,
0,1249,0.90625,0.24527350068092346,,
0,1299,1.0,0.054000142961740494,,
0,1349,0.96875,0.10802993923425674,,
0,1399,0.875,0.34105679392814636,,
0,1449,0.9375,0.3395002782344818,,
0,1499,0.90625,0.4069755971431732,,
0,1549,0.875,0.2517315447330475,,
0,1599,0.96875,0.13618813455104828,,
0,1649,0.96875,0.038696449249982834,,
0,1687,,,0.9633333086967468,0.12643174827098846
1,1699,0.96875,0.18598200380802155,,
1,1749,0.96875,0.08590099960565567,,
1,1799,1.0,0.016879737377166748,,
1,1849,1.0,0.01952287368476391,,
1,1899,0.9375,0.15416264533996582,,
1,1949,0.9375,0.11190217733383179,,
1,1999,0.875,0.17879343032836914,,
1,2049,0.96875,0.07565703243017197,,
1,2099,0.875,0.3033953905105591,,
1,2149,1.0,0.0725691094994545,,
1,2199,1.0,0.05475056543946266,,
1,2249,1.0,0.020978640764951706,,
1,2299,0.9375,0.10455163568258286,,
1,2349,0.96875,0.06416203826665878,,
1,2399,0.90625,0.17519500851631165,,
1,2449,0.96875,0.18511220812797546,,
1,2499,0.9375,0.14791102707386017,,
1,2549,1.0,0.020243197679519653,,
1,2599,1.0,0.06379371136426926,,
1,2649,0.875,0.21551193296909332,,
1,2699,0.96875,0.03577357903122902,,
1,2749,1.0,0.020169483497738838,,
1,2799,0.96875,0.10325644165277481,,
1,2849,0.9375,0.18155644834041595,,
1,2899,0.96875,0.18170613050460815,,
1,2949,0.96875,0.08735065162181854,,
1,2999,0.96875,0.10843975841999054,,
1,3049,0.96875,0.06930035352706909,,
1,3099,0.9375,0.34316205978393555,,
1,3149,1.0,0.023318234831094742,,
1,3199,0.9375,0.07604575902223587,,
1,3249,0.9375,0.18504539132118225,,
1,3299,0.90625,0.41651344299316406,,
1,3349,1.0,0.02290431596338749,,
