epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.59375,1.281093716621399,,
0,99,0.59375,1.045384168624878,,
0,149,0.65625,1.0089744329452515,,
0,199,0.9375,0.260498583316803,,
0,249,0.78125,0.6328731775283813,,
0,299,0.84375,0.5495366454124451,,
0,349,0.8125,0.6470500826835632,,
0,399,0.875,0.620122492313385,,
0,449,0.8125,0.555345356464386,,
0,499,0.84375,0.5280718803405762,,
0,549,0.84375,0.5891183018684387,,
0,599,0.9375,0.18118715286254883,,
0,649,0.875,0.3748200535774231,,
0,699,0.8125,0.33984091877937317,,
0,749,0.875,0.2604973316192627,,
0,799,0.90625,0.34957075119018555,,
0,849,0.96875,0.2442581057548523,,
0,899,0.875,0.29933515191078186,,
0,949,0.9375,0.21472680568695068,,
0,999,0.875,0.42344599962234497,,
0,1049,0.9375,0.27790403366088867,,
0,1099,0.875,0.5368863940238953,,
0,1149,0.84375,0.4652540683746338,,
0,1199,0.9375,0.242607980966568,,
0,1249,0.875,0.21664148569107056,,
0,1299,0.90625,0.22273916006088257,,
0,1349,0.875,0.4310027062892914,,
0,1399,0.90625,0.4098717272281647,,
0,1449,0.9375,0.19121435284614563,,
0,1499,1.0,0.07936260104179382,,
0,1549,0.90625,0.4988889992237091,,
0,1599,0.9375,0.20110179483890533,,
0,1649,0.875,0.5183616876602173,,
0,1687,,,0.9434999823570251,0.19606788456439972
1,1699,0.96875,0.10068844258785248,,
1,1749,0.96875,0.1645359992980957,,
1,1799,0.9375,0.20820817351341248,,
1,1849,1.0,0.1115395799279213,,
1,1899,0.90625,0.3185676634311676,,
1,1949,0.8125,0.45171013474464417,,
1,1999,0.875,0.26410067081451416,,
1,2049,0.9375,0.18450799584388733,,
1,2099,0.90625,0.30852290987968445,,
1,2149,0.90625,0.3843976855278015,,
1,2199,0.90625,0.310549795627594,,
1,2249,0.875,0.511176347732544,,
1,2299,0.84375,0.4293877184391022,,
1,2349,1.0,0.041429199278354645,,
1,2399,0.96875,0.13365153968334198,,
1,2449,1.0,0.025060122832655907,,
1,2499,0.9375,0.2552710771560669,,
1,2549,1.0,0.05022857338190079,,
1,2599,0.9375,0.24335114657878876,,
1,2649,1.0,0.067273810505867,,
1,2699,0.9375,0.18308666348457336,,
