epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.6875,1.5210936069488525,,
0,99,0.796875,0.5707162618637085,,
0,149,0.90625,0.2971689999103546,,
0,199,0.84375,0.6679738759994507,,
0,249,0.90625,0.357687771320343,,
0,299,0.890625,0.35836756229400635,,
0,349,0.90625,0.25116023421287537,,
0,399,0.90625,0.24054408073425293,,
0,449,0.953125,0.24529840052127838,,
0,499,0.921875,0.2079952210187912,,
0,549,0.921875,0.2670053541660309,,
0,599,1.0,0.0958814024925232,,
0,649,0.953125,0.12429114431142807,,
0,699,0.96875,0.1183018758893013,,
0,749,0.984375,0.10809861868619919,,
0,799,0.9375,0.27299073338508606,,
0,843,,,0.9346666932106018,0.2184331864118576
1,849,0.953125,0.1134876161813736,,
1,899,0.9375,0.1858355700969696,,
1,949,0.953125,0.19322682917118073,,
1,999,0.90625,0.2660854756832123,,
1,1049,0.9375,0.17573897540569305,,
1,1099,1.0,0.08410990983247757,,
1,1149,0.9375,0.19125337898731232,,
1,1199,0.953125,0.19805453717708588,,
1,1249,0.921875,0.2228497713804245,,
1,1299,0.984375,0.047206610441207886,,
1,1349,0.984375,0.12305428087711334,,
1,1399,0.9375,0.27827131748199463,,
1,1449,0.921875,0.23964828252792358,,
1,1499,0.9375,0.22521959245204926,,
1,1549,1.0,0.029388749971985817,,
1,1599,0.953125,0.10172897577285767,,
1,1649,0.953125,0.11458267271518707,,
1,1687,,,0.9516666531562805,0.1551172286272049
2,1699,0.984375,0.07140427082777023,,
2,1749,0.953125,0.15379181504249573,,
2,1799,0.921875,0.16265766322612762,,
2,1849,0.96875,0.10634130239486694,,
2,1899,0.984375,0.0687233954668045,,
2,1949,0.9375,0.19891175627708435,,
2,1999,0.90625,0.2625778317451477,,
2,2049,0.96875,0.11146817356348038,,
2,2099,0.984375,0.07612479478120804,,
2,2149,0.96875,0.08670491725206375,,
2,2199,0.96875,0.14788153767585754,,
2,2249,0.953125,0.1181846633553505,,
2,2299,1.0,0.036634981632232666,,
2,2349,0.96875,0.08172018080949783,,
2,2399,0.984375,0.04436677321791649,,
2,2449,0.984375,0.03744884952902794,,
2,2499,1.0,0.04606448858976364,,
2,2531,,,0.9616666436195374,0.11993113160133362
3,2549,0.984375,0.1011255756020546,,
3,2599,0.984375,0.068557009100914,,
3,2649,0.984375,0.09827025234699249,,
3,2699,1.0,0.0433560311794281,,
3,2749,0.96875,0.13002926111221313,,
3,2799,0.984375,0.043037448078393936,,
3,2849,1.0,0.018618455156683922,,
3,2899,0.984375,0.055227573961019516,,
3,2949,0.96875,0.13610009849071503,,
3,2999,0.984375,0.0522017702460289,,
3,3049,0.96875,0.07783886790275574,,
3,3099,0.984375,0.09012739360332489,,
3,3149,0.9375,0.13663716614246368,,
3,3199,1.0,0.02272469736635685,,
3,3249,1.0,0.03369966894388199,,
3,3299,0.953125,0.1339694857597351,,
3,3349,0.984375,0.1105562299489975,,
3,3375,,,0.9681666493415833,0.10249738395214081
4,3399,1.0,0.0300284456461668,,
4,3449,0.984375,0.0662984549999237,,
4,3499,1.0,0.03315359354019165,,
4,3549,1.0,0.017969539389014244,,
4,3599,0.96875,0.09775282442569733,,
4,3649,0.96875,0.08711189776659012,,
4,3699,0.984375,0.057798534631729126,,
4,3749,1.0,0.025715479627251625,,
4,3799,0.96875,0.17576850950717926,,
4,3849,0.953125,0.176808163523674,,
4,3899,0.96875,0.11597386747598648,,
4,3949,0.9375,0.17256002128124237,,
4,3999,0.984375,0.0558428056538105,,
4,4049,1.0,0.020708782598376274,,
4,4099,0.984375,0.024951037019491196,,
4,4149,0.984375,0.04633643105626106,,
4,4199,0.984375,0.05079856514930725,,
4,4219,,,0.9713333249092102,0.09330091625452042
