epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.78125,0.928955078125,,
0,99,0.78125,0.6912537217140198,,
0,149,0.84375,0.5434434413909912,,
0,199,0.890625,0.331172913312912,,
0,249,0.875,0.7080280780792236,,
0,299,0.8125,0.6314822435379028,,
0,349,0.921875,0.28569966554641724,,
0,399,0.875,0.433109849691391,,
0,449,0.90625,0.26642096042633057,,
0,499,0.890625,0.423134446144104,,
0,549,0.90625,0.33747023344039917,,
0,599,0.921875,0.21266759932041168,,
0,649,0.90625,0.28267157077789307,,
0,699,0.9375,0.453412801027298,,
0,749,0.953125,0.3195667564868927,,
0,799,0.921875,0.2599702477455139,,
0,843,,,0.9154999852180481,0.2859468460083008
1,849,0.9375,0.25615283846855164,,
1,899,0.9375,0.2608276605606079,,
1,949,0.984375,0.12089551985263824,,
1,999,0.890625,0.3620464503765106,,
1,1049,0.890625,0.3407043516635895,,
1,1099,0.90625,0.2819223403930664,,
1,1149,0.9375,0.19928331673145294,,
1,1199,0.890625,0.26393747329711914,,
1,1249,0.9375,0.1995583474636078,,
1,1299,0.953125,0.19902974367141724,,
1,1349,0.9375,0.2137036919593811,,
1,1399,0.953125,0.14460301399230957,,
1,1449,0.890625,0.31919437646865845,,
1,1499,0.96875,0.15162745118141174,,
1,1549,0.921875,0.4345143139362335,,
1,1599,0.96875,0.16649238765239716,,
1,1649,0.90625,0.2865184545516968,,
1,1687,,,0.9359999895095825,0.2140350192785263
2,1699,0.84375,0.3530277609825134,,
2,1749,0.84375,0.5100388526916504,,
2,1799,0.9375,0.2050682157278061,,
2,1849,0.90625,0.19947503507137299,,
2,1899,0.953125,0.19681218266487122,,
2,1949,0.96875,0.13267108798027039,,
2,1999,0.96875,0.1678633987903595,,
2,2049,0.984375,0.14253109693527222,,
2,2099,0.96875,0.17010563611984253,,
2,2149,0.953125,0.11999057978391647,,
2,2199,0.984375,0.13202644884586334,,
2,2249,0.953125,0.23050253093242645,,
2,2299,0.96875,0.13983477652072906,,
2,2349,0.96875,0.13334058225154877,,
2,2399,0.859375,0.29483217000961304,,
2,2449,0.890625,0.2287135273218155,,
2,2499,0.96875,0.13750453293323517,,
2,2531,,,0.9465000033378601,0.17950749397277832
3,2549,0.90625,0.31287333369255066,,
3,2599,0.953125,0.20599399507045746,,
3,2649,0.96875,0.10338405519723892,,
3,2699,0.953125,0.16441141068935394,,
3,2749,0.9375,0.19694937765598297,,
3,2799,0.96875,0.1044318675994873,,
3,2849,0.953125,0.1261872500181198,,
3,2899,0.90625,0.2047961801290512,,
3,2949,0.921875,0.15380293130874634,,
3,2999,0.953125,0.17924530804157257,,
3,3049,0.953125,0.12116832286119461,,
3,3099,0.953125,0.16296645998954773,,
3,3149,0.96875,0.1575220376253128,,
3,3199,0.984375,0.08376776427030563,,
3,3249,0.96875,0.09353821724653244,,
3,3299,0.921875,0.21640072762966156,,
3,3349,0.953125,0.1290733814239502,,
3,3375,,,0.95333331823349,0.15701988339424133
