epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.875,0.5957795977592468,,
0,99,0.84375,0.5527267456054688,,
0,149,0.8125,0.46760812401771545,,
0,199,0.84375,0.6616585850715637,,
0,249,0.9375,0.2716847360134125,,
0,299,0.96875,0.2341984212398529,,
0,349,0.90625,0.51021808385849,,
0,399,0.96875,0.1439235806465149,,
0,449,0.9375,0.16123436391353607,,
0,499,0.9375,0.16393034160137177,,
0,549,0.90625,0.2712588608264923,,
0,599,0.96875,0.12871992588043213,,
0,649,0.90625,0.4904770255088806,,
0,699,1.0,0.09992870688438416,,
0,749,0.90625,0.2460872083902359,,
0,799,0.9375,0.1723354458808899,,
0,849,1.0,0.10935559868812561,,
0,899,0.875,0.2966329753398895,,
0,949,0.96875,0.137897327542305,,
0,999,0.84375,0.41599735617637634,,
0,1049,0.875,0.2567770779132843,,
0,1099,0.96875,0.14450518786907196,,
0,1149,0.9375,0.13617148995399475,,
0,1199,0.96875,0.11426638066768646,,
0,1249,1.0,0.024418100714683533,,
0,1299,0.96875,0.21238389611244202,,
0,1349,0.96875,0.15729236602783203,,
0,1399,1.0,0.055025167763233185,,
0,1449,1.0,0.057845864444971085,,
0,1499,0.9375,0.15832598507404327,,
0,1549,0.90625,0.3110957145690918,,
0,1599,0.9375,0.09426049888134003,,
0,1649,0.96875,0.1161356121301651,,
0,1687,,,0.9514999985694885,0.16157479584217072
1,1699,0.9375,0.12908415496349335,,
1,1749,1.0,0.08103624731302261,,
1,1799,0.96875,0.10897772014141083,,
1,1849,1.0,0.04948710650205612,,
1,1899,0.96875,0.09095077961683273,,
1,1949,0.96875,0.1323699951171875,,
1,1999,0.9375,0.11565140634775162,,
1,2049,0.875,0.21514064073562622,,
1,2099,0.96875,0.08705655485391617,,
1,2149,1.0,0.0322331041097641,,
1,2199,1.0,0.03924509882926941,,
1,2249,0.96875,0.13666103780269623,,
1,2299,0.9375,0.12992992997169495,,
1,2349,0.9375,0.18388843536376953,,
1,2399,0.90625,0.19967973232269287,,
1,2449,1.0,0.08392453193664551,,
1,2499,0.90625,0.18395422399044037,,
1,2549,0.96875,0.08646652847528458,,
1,2599,1.0,0.01616509072482586,,
1,2649,0.96875,0.12031948566436768,,
1,2699,0.96875,0.07948067784309387,,
1,2749,1.0,0.016761261969804764,,
1,2799,0.9375,0.21012437343597412,,
1,2849,0.96875,0.05474655702710152,,
1,2899,0.96875,0.07381643354892731,,
1,2949,1.0,0.01673206128180027,,
1,2999,0.96875,0.10639092326164246,,
1,3049,0.96875,0.047859106212854385,,
1,3099,1.0,0.0572139210999012,,
1,3149,0.9375,0.210252046585083,,
1,3199,1.0,0.023029353469610214,,
1,3249,0.96875,0.06281277537345886,,
1,3299,1.0,0.05539827048778534,,
1,3349,0.96875,0.04730379953980446,,
1,3375,,,0.9660000205039978,0.11345867812633514
2,3399,1.0,0.004871698562055826,,
2,3449,0.96875,0.098839670419693,,
2,3499,0.9375,0.09729582816362381,,
2,3549,0.96875,0.07267238199710846,,
2,3599,1.0,0.043472882360219955,,
2,3649,0.96875,0.06367751210927963,,
2,3699,0.9375,0.13491179049015045,,
2,3749,0.90625,0.190580815076828,,
2,3799,1.0,0.049090903252363205,,
2,3849,0.96875,0.04650871455669403,,
2,3899,0.96875,0.06143694743514061,,
2,3949,1.0,0.01875416189432144,,
2,3999,0.96875,0.07118726521730423,,
2,4049,0.9375,0.12722553312778473,,
2,4099,0.96875,0.06481721252202988,,
2,4149,0.90625,0.2574789822101593,,
2,4199,0.9375,0.13014252483844757,,
2,4249,1.0,0.016749853268265724,,
2,4299,1.0,0.027642037719488144,,
2,4349,0.9375,0.07844675332307816,,
2,4399,0.9375,0.20245271921157837,,
2,4449,0.9375,0.11586432158946991,,
2,4499,0.96875,0.12882250547409058,,
2,4549,0.96875,0.06051191687583923,,
2,4599,1.0,0.027363555505871773,,
2,4649,1.0,0.034642379730939865,,
2,4699,1.0,0.022969556972384453,,
2,4749,0.96875,0.047501880675554276,,
2,4799,0.90625,0.20725883543491364,,
2,4849,0.9375,0.22330550849437714,,
2,4899,1.0,0.023646734654903412,,
2,4949,1.0,0.053658079355955124,,
2,4999,0.96875,0.07823234051465988,,
2,5049,0.90625,0.28105196356773376,,
2,5063,,,0.9679999947547913,0.10366581380367279
3,5099,0.96875,0.10768356174230576,,
3,5149,1.0,0.08927600085735321,,
3,5199,0.96875,0.06802399456501007,,
3,5249,1.0,0.028371134772896767,,
3,5299,0.96875,0.07763199508190155,,
3,5349,1.0,0.008437959477305412,,
3,5399,0.9375,0.2304237186908722,,
3,5449,1.0,0.007367515005171299,,
3,5499,1.0,0.026323188096284866,,
3,5549,0.96875,0.11555294692516327,,
3,5599,1.0,0.027242889627814293,,
3,5649,0.9375,0.20515038073062897,,
3,5699,0.96875,0.07522221654653549,,
3,5749,0.96875,0.048226092010736465,,
3,5799,1.0,0.006854659412056208,,
3,5849,1.0,0.006959947757422924,,
3,5899,0.96875,0.035476744174957275,,
3,5949,0.96875,0.1421409249305725,,
3,5999,1.0,0.017847927287220955,,
3,6049,0.9375,0.13492543995380402,,
3,6099,1.0,0.036048807203769684,,
3,6149,1.0,0.01784401386976242,,
3,6199,1.0,0.05733010172843933,,
