epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.59375,1.213256597518921,,
0,99,0.75,0.8748992085456848,,
0,149,0.90625,0.4628809094429016,,
0,199,0.8125,0.7138234972953796,,
0,249,0.78125,0.8994638919830322,,
0,299,0.8125,0.6217012405395508,,
0,349,0.84375,0.637261152267456,,
0,399,0.9375,0.29588010907173157,,
0,449,0.8125,0.6935592293739319,,
0,499,0.8125,0.6136333346366882,,
0,549,0.90625,0.35035255551338196,,
0,599,0.96875,0.20288777351379395,,
0,649,0.90625,0.5409594178199768,,
0,699,0.9375,0.17247600853443146,,
0,749,0.875,0.6230235695838928,,
0,799,0.9375,0.2516656816005707,,
0,849,0.90625,0.23647300899028778,,
0,899,0.9375,0.32207950949668884,,
0,949,0.9375,0.24587592482566833,,
0,999,0.9375,0.28219321370124817,,
0,1049,0.90625,0.2965633273124695,,
0,1099,0.875,0.3102525770664215,,
0,1149,0.90625,0.2615338861942291,,
0,1199,0.96875,0.1811477690935135,,
0,1249,0.875,0.3479427397251129,,
0,1299,1.0,0.14940372109413147,,
0,1349,0.875,0.2944347858428955,,
0,1399,1.0,0.13069503009319305,,
0,1449,0.96875,0.15212880074977875,,
0,1499,0.96875,0.17061425745487213,,
0,1549,0.90625,0.42667514085769653,,
0,1599,0.90625,0.235297292470932,,
0,1649,0.84375,0.4200834035873413,,
0,1687,,,0.9168333411216736,0.2900800108909607
1,1699,0.96875,0.12386451661586761,,
1,1749,0.84375,0.44324177503585815,,
1,1799,0.84375,0.42447522282600403,,
1,1849,0.90625,0.38464638590812683,,
1,1899,0.875,0.4204544723033905,,
1,1949,0.9375,0.18747426569461823,,
1,1999,0.96875,0.0870179757475853,,
1,2049,0.96875,0.21324370801448822,,
1,2099,0.96875,0.09509041905403137,,
1,2149,0.90625,0.16949686408042908,,
1,2199,0.9375,0.1809258610010147,,
1,2249,0.96875,0.12091226875782013,,
1,2299,0.96875,0.10555092245340347,,
1,2349,0.9375,0.32895126938819885,,
1,2399,0.875,0.2815948724746704,,
1,2449,0.9375,0.29504016041755676,,
1,2499,0.90625,0.2704634368419647,,
1,2549,0.96875,0.13015002012252808,,
1,2599,0.8125,0.4062177240848541,,
1,2649,0.875,0.29764798283576965,,
1,2699,0.96875,0.23111136257648468,,
1,2749,1.0,0.16433170437812805,,
1,2799,1.0,0.10423232614994049,,
1,2849,0.96875,0.13780376315116882,,
1,2899,0.96875,0.15661443769931793,,
1,2949,0.96875,0.09344474226236343,,
1,2999,0.9375,0.28573742508888245,,
1,3049,0.9375,0.28534650802612305,,
1,3099,0.9375,0.12444929033517838,,
1,3149,0.9375,0.22779464721679688,,
1,3199,0.875,0.2776595652103424,,
1,3249,0.9375,0.21557287871837616,,
1,3299,1.0,0.09484713524580002,,
1,3349,0.96875,0.10954056680202484,,
1,3375,,,0.9331666827201843,0.22805608808994293
2,3399,0.90625,0.2011030614376068,,
2,3449,0.96875,0.20397545397281647,,
2,3499,0.9375,0.20872125029563904,,
2,3549,0.96875,0.15264323353767395,,
2,3599,0.9375,0.13111741840839386,,
2,3649,1.0,0.13120268285274506,,
2,3699,1.0,0.1332208216190338,,
2,3749,0.96875,0.3983531594276428,,
2,3799,0.90625,0.23854929208755493,,
2,3849,0.96875,0.15747122466564178,,
2,3899,0.96875,0.1549425572156906,,
2,3949,0.96875,0.15458552539348602,,
2,3999,0.90625,0.34094569087028503,,
2,4049,0.90625,0.4326823651790619,,
2,4099,0.9375,0.14655204117298126,,
