epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.84375,0.60809725522995,,
0,99,0.9375,0.2534432113170624,,
0,149,0.90625,0.3996802866458893,,
0,199,0.875,0.31174981594085693,,
0,249,0.9375,0.3039730489253998,,
0,299,0.875,0.3429202437400818,,
0,349,0.84375,0.33555564284324646,,
0,399,0.96875,0.2523185610771179,,
0,449,0.90625,0.23050519824028015,,
0,499,0.875,0.4990219473838806,,
0,549,0.9375,0.20790551602840424,,
0,599,1.0,0.07487430423498154,,
0,649,0.90625,0.4251614511013031,,
0,699,0.96875,0.21550896763801575,,
0,749,0.90625,0.27972865104675293,,
0,799,0.96875,0.1130540519952774,,
0,849,1.0,0.06754565238952637,,
0,899,0.9375,0.22523562610149384,,
0,949,0.90625,0.24518977105617523,,
0,999,0.875,0.32838955521583557,,
0,1049,0.96875,0.15939465165138245,,
0,1099,0.9375,0.3444746136665344,,
0,1149,0.96875,0.1629864126443863,,
0,1199,0.96875,0.12954570353031158,,
0,1249,0.96875,0.13182537257671356,,
0,1299,0.96875,0.10857647657394409,,
0,1349,1.0,0.0949360802769661,,
0,1399,0.90625,0.4419569969177246,,
0,1449,0.9375,0.14310918748378754,,
0,1499,0.96875,0.18306098878383636,,
0,1549,0.90625,0.1984148621559143,,
0,1599,0.96875,0.18537980318069458,,
0,1649,0.96875,0.08435317128896713,,
0,1687,,,0.9546666741371155,0.1516208052635193
1,1699,0.96875,0.20508871972560883,,
1,1749,0.96875,0.11048293113708496,,
1,1799,1.0,0.03561079129576683,,
1,1849,0.96875,0.16172295808792114,,
1,1899,1.0,0.04800917208194733,,
1,1949,0.90625,0.23897552490234375,,
1,1999,1.0,0.028323054313659668,,
1,2049,0.9375,0.23156830668449402,,
1,2099,0.9375,0.25319451093673706,,
1,2149,1.0,0.0800807774066925,,
1,2199,1.0,0.015795912593603134,,
1,2249,1.0,0.04956001788377762,,
1,2299,0.90625,0.12411287426948547,,
1,2349,0.96875,0.08089213818311691,,
1,2399,0.9375,0.38315078616142273,,
1,2449,1.0,0.06478595733642578,,
1,2499,0.96875,0.13568800687789917,,
1,2549,1.0,0.026364676654338837,,
1,2599,0.96875,0.14966951310634613,,
1,2649,0.9375,0.20591741800308228,,
1,2699,1.0,0.05632627010345459,,
1,2749,0.9375,0.19438044726848602,,
1,2799,1.0,0.04152800142765045,,
1,2849,1.0,0.015023378655314445,,
1,2899,0.9375,0.12145674973726273,,
1,2949,0.9375,0.14845220744609833,,
1,2999,0.9375,0.10726073384284973,,
1,3049,1.0,0.05627526342868805,,
1,3099,1.0,0.05387766286730766,,
1,3149,0.96875,0.05024992674589157,,
1,3199,0.9375,0.2317657321691513,,
1,3249,1.0,0.0456763356924057,,
1,3299,0.96875,0.12429927289485931,,
1,3349,0.96875,0.06342357397079468,,
1,3375,,,0.9698333144187927,0.10802329331636429
2,3399,1.0,0.023009249940514565,,
2,3449,1.0,0.026842446997761726,,
2,3499,0.96875,0.16565075516700745,,
2,3549,0.96875,0.05357087776064873,,
2,3599,0.96875,0.05212864652276039,,
2,3649,0.9375,0.15273116528987885,,
2,3699,1.0,0.06584116816520691,,
2,3749,0.9375,0.1180473119020462,,
2,3799,1.0,0.008515722118318081,,
2,3849,0.96875,0.036890909075737,,
2,3899,1.0,0.03597448021173477,,
2,3949,0.96875,0.09282691031694412,,
2,3999,0.96875,0.039184946566820145,,
2,4049,1.0,0.05068865790963173,,
2,4099,0.96875,0.13564002513885498,,
2,4149,1.0,0.0238640196621418,,
2,4199,1.0,0.03280549496412277,,
2,4249,1.0,0.06772110611200333,,
2,4299,0.9375,0.20036688446998596,,
2,4349,0.96875,0.14368212223052979,,
2,4399,1.0,0.03546782210469246,,
2,4449,0.96875,0.12236660718917847,,
2,4499,0.96875,0.1206216961145401,,
2,4549,1.0,0.026866408064961433,,
2,4599,0.9375,0.12431519478559494,,
2,4649,1.0,0.021283965557813644,,
2,4699,1.0,0.03245125338435173,,
2,4749,0.96875,0.04961809888482094,,
2,4799,1.0,0.019457893446087837,,
2,4849,0.96875,0.0900668278336525,,
2,4899,1.0,0.030265701934695244,,
2,4949,0.96875,0.15885810554027557,,
2,4999,0.96875,0.15137368440628052,,
2,5049,1.0,0.02054494619369507,,
2,5063,,,0.9735000133514404,0.08796878159046173
3,5099,0.96875,0.1804123967885971,,
3,5149,0.96875,0.037208594381809235,,
3,5199,0.96875,0.16542434692382812,,
3,5249,1.0,0.024716628715395927,,
3,5299,1.0,0.025497809052467346,,
3,5349,1.0,0.02592376619577408,,
3,5399,0.96875,0.05793943628668785,,
3,5449,1.0,0.03128581866621971,,
3,5499,0.96875,0.0489257276058197,,
3,5549,1.0,0.0041913194581866264,,
3,5599,1.0,0.031302500516176224,,
3,5649,0.96875,0.09451115876436234,,
3,5699,0.96875,0.14915791153907776,,
3,5749,1.0,0.056824322789907455,,
3,5799,0.9375,0.1161898523569107,,
