epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.875,0.4801779091358185,,
0,99,0.875,0.5304030179977417,,
0,149,0.78125,0.3912805914878845,,
0,199,0.84375,0.5739151239395142,,
0,249,0.875,0.3641897141933441,,
0,299,0.84375,0.38478007912635803,,
0,349,0.90625,0.26446348428726196,,
0,399,0.9375,0.17777040600776672,,
0,449,1.0,0.12313216924667358,,
0,499,0.84375,0.6100068092346191,,
0,549,0.875,0.39167875051498413,,
0,599,0.96875,0.3810224235057831,,
0,649,0.875,0.30235567688941956,,
0,699,0.9375,0.2759229838848114,,
0,749,0.96875,0.14766651391983032,,
0,799,0.9375,0.12813279032707214,,
0,849,0.90625,0.2658015787601471,,
0,899,0.8125,0.4635641574859619,,
0,949,0.96875,0.1726556420326233,,
0,999,0.96875,0.17747308313846588,,
0,1049,0.96875,0.10286135971546173,,
0,1099,0.96875,0.1790040284395218,,
0,1149,0.96875,0.1246323436498642,,
0,1199,1.0,0.0698898509144783,,
0,1249,0.90625,0.21539552509784698,,
0,1299,0.875,0.1884610950946808,,
0,1349,0.9375,0.18705856800079346,,
0,1399,1.0,0.08375523239374161,,
0,1449,1.0,0.06675808131694794,,
0,1499,0.90625,0.24048112332820892,,
0,1549,0.875,0.30170807242393494,,
0,1599,0.96875,0.09934739768505096,,
0,1649,1.0,0.06472714245319366,,
0,1687,,,0.9488333463668823,0.1718990057706833
1,1699,0.96875,0.10080736130475998,,
1,1749,0.9375,0.19465798139572144,,
1,1799,0.96875,0.11886585503816605,,
1,1849,0.96875,0.12159230560064316,,
1,1899,0.90625,0.3824830651283264,,
1,1949,0.9375,0.18445639312267303,,
1,1999,1.0,0.06822364032268524,,
1,2049,0.8125,0.4189358651638031,,
1,2099,0.9375,0.14463628828525543,,
1,2149,1.0,0.0492468997836113,,
1,2199,1.0,0.03185846656560898,,
1,2249,0.9375,0.13448883593082428,,
1,2299,0.78125,0.5899981260299683,,
1,2349,0.90625,0.17669406533241272,,
1,2399,0.90625,0.2545667588710785,,
1,2449,0.9375,0.1883384734392166,,
1,2499,1.0,0.03661486133933067,,
1,2549,0.9375,0.1984165906906128,,
1,2599,0.90625,0.20866815745830536,,
1,2649,0.96875,0.06040424853563309,,
1,2699,0.96875,0.08532975614070892,,
1,2749,0.96875,0.13047392666339874,,
1,2799,0.875,0.24758104979991913,,
1,2849,0.96875,0.41485363245010376,,
1,2899,0.96875,0.05820772424340248,,
1,2949,0.9375,0.1670723557472229,,
1,2999,0.9375,0.28000086545944214,,
1,3049,0.9375,0.2582729458808899,,
1,3099,0.875,0.40592941641807556,,
1,3149,0.90625,0.30201098322868347,,
