epoch,step,test_acc,test_loss,train_acc,train_loss,val_acc,val_loss
2,3799,,,0.6875,0.9522151947021484,,
2,3849,,,0.65625,1.1092164516448975,,
2,3899,,,0.5625,1.0653417110443115,,
2,3949,,,0.75,0.8365753293037415,,
2,3999,,,0.625,1.0210578441619873,,
2,4049,,,0.53125,1.1680474281311035,,
2,4099,,,0.71875,0.9729925990104675,,
2,4149,,,0.59375,1.2156391143798828,,
2,4199,,,0.71875,0.8235997557640076,,
2,4220,,,,,0.5885999798774719,1.1370309591293335
3,4249,,,0.53125,1.105226993560791,,
3,4299,,,0.625,1.1450169086456299,,
3,4349,,,0.625,1.0705989599227905,,
3,4399,,,0.65625,0.7948199510574341,,
3,4449,,,0.71875,1.0327353477478027,,
3,4499,,,0.71875,0.8348315954208374,,
3,4549,,,0.75,0.6419492959976196,,
3,4599,,,0.5625,1.181593656539917,,
3,4649,,,0.5625,1.2430070638656616,,
3,4699,,,0.71875,0.8714585304260254,,
3,4749,,,0.625,0.9295477271080017,,
3,4799,,,0.78125,0.6868062019348145,,
3,4849,,,0.59375,0.9701166749000549,,
3,4899,,,0.65625,0.9954927563667297,,
3,4949,,,0.78125,0.6995609402656555,,
3,4999,,,0.6875,0.8364812135696411,,
3,5049,,,0.71875,0.861692488193512,,
3,5099,,,0.625,1.1011810302734375,,
3,5149,,,0.5625,1.0685268640518188,,
3,5199,,,0.65625,1.1393311023712158,,
3,5249,,,0.75,0.9009455442428589,,
3,5299,,,0.71875,0.8026030659675598,,
3,5349,,,0.625,1.2386350631713867,,
3,5399,,,0.71875,0.7458032369613647,,
3,5449,,,0.6875,0.7237549424171448,,
3,5499,,,0.53125,1.4243080615997314,,
3,5549,,,0.46875,1.287604570388794,,
3,5599,,,0.6875,0.8947436213493347,,
3,5627,,,,,0.6388000249862671,1.0233603715896606
4,5649,,,0.625,0.8964698314666748,,
4,5699,,,0.78125,0.6899234652519226,,
4,5749,,,0.53125,1.166347861289978,,
4,5799,,,0.65625,1.0217276811599731,,
4,5849,,,0.65625,0.8984712362289429,,
4,5899,,,0.6875,1.1519734859466553,,
4,5949,,,0.75,0.79509437084198,,
4,5999,,,0.53125,1.4226233959197998,,
4,6049,,,0.625,0.898483395576477,,
4,6099,,,0.75,0.7001127004623413,,
4,6149,,,0.59375,0.8081284761428833,,
4,6199,,,0.78125,0.5985032320022583,,
4,6249,,,0.5625,1.0366058349609375,,
4,6299,,,0.53125,1.2032370567321777,,
4,6349,,,0.8125,0.6071062088012695,,
4,6399,,,0.6875,0.8683552145957947,,
4,6449,,,0.6875,0.9220880270004272,,
4,6499,,,0.59375,0.9092655777931213,,
4,6549,,,0.71875,1.0067646503448486,,
4,6599,,,0.78125,0.70307457447052,,
4,6649,,,0.65625,0.9422450065612793,,
4,6699,,,0.5625,1.0741569995880127,,
4,6749,,,0.65625,0.9081946611404419,,
4,6799,,,0.875,0.6016817092895508,,
4,6849,,,0.78125,0.6005863547325134,,
4,6899,,,0.75,0.6615028381347656,,
4,6949,,,0.6875,0.8836120367050171,,
4,6999,,,0.65625,0.8979191780090332,,
4,7034,,,,,0.6692000031471252,0.9273762702941895
5,7049,,,0.78125,0.6209784746170044,,
5,7099,,,0.75,0.8012559413909912,,
5,7149,,,0.75,0.8835750818252563,,
5,7199,,,0.65625,0.9549593329429626,,
5,7249,,,0.84375,0.7389960885047913,,
5,7299,,,0.625,0.7319600582122803,,
5,7349,,,0.625,1.2419458627700806,,
5,7399,,,0.8125,0.7224134206771851,,
5,7449,,,0.78125,0.6857208013534546,,
5,7499,,,0.53125,1.2933659553527832,,
5,7549,,,0.71875,0.7000488042831421,,
5,7599,,,0.625,0.9968993067741394,,
5,7649,,,0.78125,0.7910596132278442,,
5,7699,,,0.65625,0.9977773427963257,,
5,7749,,,0.71875,1.0906468629837036,,
5,7799,,,0.65625,1.0193387269973755,,
5,7849,,,0.5625,0.9365400075912476,,
5,7899,,,0.84375,0.7263884544372559,,
5,7949,,,0.6875,0.8904571533203125,,
5,7999,,,0.8125,0.6824588775634766,,
5,8049,,,0.78125,0.6390726566314697,,
5,8099,,,0.71875,0.781082034111023,,
5,8149,,,0.625,0.9327242374420166,,
5,8199,,,0.65625,0.7870501279830933,,
5,8249,,,0.78125,0.8084014058113098,,
5,8299,,,0.65625,0.9160732626914978,,
5,8349,,,0.75,0.8189050555229187,,
5,8399,,,0.78125,0.5992948412895203,,
5,8441,,,,,0.6931999921798706,0.8670816421508789
6,8449,,,0.78125,0.7309175729751587,,
6,8499,,,0.65625,0.6739607453346252,,
6,8549,,,0.78125,0.5447615385055542,,
6,8599,,,0.8125,0.5707086324691772,,
6,8649,,,0.625,0.8727302551269531,,
6,8699,,,0.625,1.127931833267212,,
6,8749,,,0.71875,0.7164517045021057,,
6,8799,,,0.78125,0.667375922203064,,
6,8849,,,0.6875,0.6909892559051514,,
6,8899,,,0.65625,0.8749270439147949,,
6,8949,,,0.78125,0.6862360239028931,,
6,8999,,,0.75,0.6788533926010132,,
6,9049,,,0.71875,0.7688441276550293,,
6,9099,,,0.78125,0.6132991313934326,,
6,9149,,,0.71875,0.782794713973999,,
6,9199,,,0.875,0.38590094447135925,,
6,9249,,,0.84375,0.5304151177406311,,
6,9299,,,0.6875,0.9752061367034912,,
6,9349,,,0.875,0.46307373046875,,
6,9399,,,0.75,0.6568344831466675,,
6,9449,,,0.71875,0.9070501923561096,,
6,9499,,,0.8125,0.5397874116897583,,
6,9549,,,0.8125,0.6614290475845337,,
6,9599,,,0.625,0.9167059659957886,,
6,9649,,,0.875,0.43845418095588684,,
6,9699,,,0.78125,0.785033106803894,,
6,9749,,,0.75,0.7623088955879211,,
6,9799,,,0.8125,0.716314435005188,,
6,9848,,,,,0.7103999853134155,0.8157848119735718
7,9849,,,0.65625,0.7945802211761475,,
7,9899,,,0.90625,0.3724665939807892,,
7,9949,,,0.8125,0.7104393839836121,,
7,9999,,,0.71875,0.6559274196624756,,
7,10049,,,0.78125,0.8388192653656006,,
7,10099,,,0.8125,0.6157470941543579,,
7,10149,,,0.78125,0.6821377277374268,,
7,10199,,,0.6875,0.900702953338623,,
7,10249,,,0.78125,0.5047773122787476,,
7,10299,,,0.75,0.6992391347885132,,
7,10349,,,0.71875,0.7734182476997375,,
7,10399,,,0.8125,0.600054144859314,,
7,10449,,,0.875,0.4335029125213623,,
7,10499,,,0.71875,0.6811479330062866,,
7,10549,,,0.875,0.42952847480773926,,
7,10599,,,0.75,0.7140688300132751,,
7,10649,,,0.75,0.7037234902381897,,
7,10699,,,0.84375,0.5389161109924316,,
7,10749,,,0.65625,0.8719549775123596,,
7,10799,,,0.65625,1.1528329849243164,,
7,10849,,,0.75,0.9221798777580261,,
7,10899,,,0.84375,0.5129196643829346,,
7,10949,,,0.65625,0.9142702221870422,,
7,10999,,,0.8125,0.6781339645385742,,
7,11049,,,0.78125,0.6253901720046997,,
7,11099,,,0.8125,0.6667116284370422,,
7,11149,,,0.75,0.7767714858055115,,
7,11199,,,0.71875,0.7467659711837769,,
7,11249,,,0.71875,0.6206121444702148,,
7,11255,,,,,0.7143999934196472,0.8215579390525818
8,11299,,,0.78125,0.5517182350158691,,
8,11349,,,0.75,0.6910197138786316,,
8,11399,,,0.6875,0.9672667384147644,,
8,11449,,,0.625,1.0266045331954956,,
8,11499,,,0.6875,1.0440717935562134,,
8,11549,,,0.75,0.6720163822174072,,
8,11599,,,0.8125,0.46029359102249146,,
8,11649,,,0.84375,0.5661065578460693,,
8,11699,,,0.75,0.6867270469665527,,
8,11749,,,0.6875,0.6683837175369263,,
8,11799,,,0.65625,0.7577059864997864,,
8,11849,,,0.78125,0.5945031642913818,,
8,11899,,,0.9375,0.31240004301071167,,
8,11949,,,0.78125,0.7509829998016357,,
8,11999,,,0.625,1.111036777496338,,
8,12049,,,0.875,0.6454401016235352,,
8,12099,,,0.75,0.5222482681274414,,
8,12149,,,0.78125,0.45765405893325806,,
8,12199,,,0.78125,0.6192151308059692,,
8,12249,,,0.71875,0.7499901652336121,,
8,12299,,,0.8125,0.4925883412361145,,
8,12349,,,0.84375,0.5359718799591064,,
8,12399,,,0.78125,0.9770289063453674,,
8,12449,,,0.75,0.6245038509368896,,
8,12499,,,0.65625,0.8731167912483215,,
8,12549,,,0.8125,0.5187193155288696,,
8,12599,,,0.84375,0.511267900466919,,
8,12649,,,0.75,0.41900068521499634,,
8,12662,,,,,0.7149999737739563,0.8170392513275146
9,12699,,,0.71875,0.6267437934875488,,
9,12749,,,0.6875,0.9383956789970398,,
9,12799,,,0.65625,0.8273537158966064,,
9,12849,,,0.75,0.6197046041488647,,
9,12899,,,0.6875,0.7622393369674683,,
9,12949,,,0.78125,0.566878616809845,,
9,12999,,,0.84375,0.4726577699184418,,
9,13049,,,0.6875,0.927172839641571,,
9,13099,,,0.84375,0.682172417640686,,
9,13149,,,0.84375,0.6173050403594971,,
9,13199,,,0.59375,0.9121493101119995,,
9,13249,,,0.84375,0.5221772193908691,,
9,13299,,,0.875,0.5417718887329102,,
9,13349,,,0.65625,0.7882034778594971,,
9,13399,,,0.84375,0.4852054715156555,,
9,13449,,,0.78125,0.5647703409194946,,
9,13499,,,0.8125,0.41696739196777344,,
9,13549,,,0.875,0.5864747762680054,,
9,13599,,,0.84375,0.5281028747558594,,
9,13649,,,0.78125,0.5733734965324402,,
9,13699,,,0.8125,0.6890031099319458,,
9,13749,,,0.875,0.47339749336242676,,
9,13799,,,0.71875,0.7734377384185791,,
9,13849,,,0.75,0.5765507221221924,,
9,13899,,,0.78125,0.5343389511108398,,
9,13949,,,0.84375,0.4772794842720032,,
9,13999,,,0.78125,0.5453921556472778,,
9,14049,,,0.84375,0.6123644709587097,,
9,14069,,,,,0.7354000210762024,0.7613339424133301
10,14099,,,0.875,0.428679883480072,,
10,14149,,,0.8125,0.5061473250389099,,
10,14199,,,0.78125,0.6828193664550781,,
10,14249,,,0.75,0.6958966851234436,,
10,14299,,,0.96875,0.3341936469078064,,
10,14349,,,0.90625,0.3857029378414154,,
10,14399,,,0.75,0.6434234976768494,,
10,14449,,,0.75,0.6869518160820007,,
10,14499,,,0.78125,0.5620584487915039,,
10,14549,,,0.8125,0.4591030478477478,,
10,14599,,,0.78125,0.7029822468757629,,
10,14649,,,0.8125,0.5101556181907654,,
10,14699,,,0.875,0.46565234661102295,,
10,14749,,,0.78125,0.7153993248939514,,
10,14799,,,0.90625,0.4144100546836853,,
10,14849,,,0.84375,0.47306597232818604,,
10,14899,,,0.875,0.29516345262527466,,
10,14949,,,0.78125,0.5379379391670227,,
10,14999,,,0.8125,0.6895474791526794,,
10,15049,,,0.75,0.6858157515525818,,
10,15099,,,0.8125,0.7315574288368225,,
10,15149,,,0.75,0.5214359164237976,,
10,15199,,,0.78125,0.4305429458618164,,
10,15249,,,0.8125,0.49772772192955017,,
10,15299,,,0.78125,0.47560980916023254,,
10,15349,,,0.90625,0.3900173008441925,,
10,15399,,,0.78125,0.48510363698005676,,
10,15449,,,0.90625,0.42118024826049805,,
10,15476,,,,,0.7455999851226807,0.7361871600151062
11,15499,,,0.84375,0.43726277351379395,,
11,15549,,,0.6875,0.8716447353363037,,
11,15599,,,0.9375,0.22133633494377136,,
11,15649,,,0.75,0.5042946338653564,,
11,15699,,,0.875,0.30871835350990295,,
11,15749,,,0.8125,0.48744481801986694,,
11,15799,,,0.78125,0.66231369972229,,
11,15849,,,0.75,0.788892924785614,,
11,15899,,,0.84375,0.4544951319694519,,
11,15949,,,0.71875,0.8964514136314392,,
11,15999,,,0.75,0.6261730194091797,,
11,16049,,,1.0,0.1785174459218979,,
11,16099,,,0.84375,0.3443761467933655,,
11,16149,,,0.78125,0.6431854367256165,,
11,16199,,,0.8125,0.6880362033843994,,
11,16249,,,0.8125,0.5098877549171448,,
11,16299,,,0.75,0.7915903925895691,,
11,16349,,,0.75,0.5386136174201965,,
11,16399,,,0.84375,0.4695838987827301,,
11,16449,,,0.84375,0.6167055368423462,,
11,16499,,,0.8125,0.5629527568817139,,
11,16549,,,0.6875,0.5835655927658081,,
11,16599,,,0.65625,0.78251713514328,,
11,16649,,,0.875,0.4038676917552948,,
11,16699,,,0.8125,0.5472984910011292,,
11,16749,,,0.9375,0.29122692346572876,,
11,16799,,,0.8125,0.660893976688385,,
11,16849,,,0.84375,0.38692235946655273,,
11,16883,,,,,0.7495999932289124,0.7448990941047668
12,16899,,,0.78125,0.5195610523223877,,
12,16949,,,0.8125,0.5754445791244507,,
12,16999,,,0.84375,0.44991937279701233,,
12,17049,,,0.71875,0.7846313714981079,,
12,17099,,,0.84375,0.4738299250602722,,
12,17149,,,0.78125,0.5116682052612305,,
12,17199,,,0.84375,0.45942050218582153,,
12,17249,,,0.84375,0.39737415313720703,,
12,17299,,,0.75,0.627640962600708,,
12,17349,,,0.8125,0.41928789019584656,,
12,17399,,,0.84375,0.4240373373031616,,
12,17449,,,0.84375,0.5165197253227234,,
12,17499,,,0.78125,0.6114840507507324,,
12,17549,,,0.78125,0.5574766397476196,,
12,17599,,,0.90625,0.3311719000339508,,
12,17649,,,0.84375,0.658103346824646,,
12,17699,,,0.84375,0.4027290642261505,,
12,17749,,,0.78125,0.505752444267273,,
12,17799,,,0.78125,0.5675872564315796,,
12,17849,,,0.71875,0.9683379530906677,,
12,17899,,,0.875,0.5499464273452759,,
12,17949,,,0.875,0.35920849442481995,,
12,17999,,,0.75,0.5019866824150085,,
12,18049,,,0.84375,0.6045231819152832,,
12,18099,,,0.75,0.5492968559265137,,
12,18149,,,0.90625,0.4995270371437073,,
12,18199,,,0.8125,0.5844447612762451,,
12,18249,,,0.96875,0.1826142519712448,,
12,18290,,,,,0.7480000257492065,0.7235504388809204
13,18299,,,0.875,0.39362773299217224,,
13,18349,,,0.8125,0.49461448192596436,,
13,18399,,,0.875,0.30927881598472595,,
13,18449,,,0.90625,0.3479487895965576,,
13,18499,,,0.84375,0.481168270111084,,
13,18549,,,0.8125,0.4159601330757141,,
13,18599,,,0.84375,0.49285727739334106,,
13,18649,,,0.8125,0.5879868268966675,,
13,18699,,,0.84375,0.48323744535446167,,
13,18749,,,0.84375,0.4431518614292145,,
13,18799,,,0.8125,0.6118935346603394,,
13,18849,,,0.8125,0.5454785823822021,,
13,18899,,,0.6875,0.6523658633232117,,
13,18949,,,0.90625,0.3447785973548889,,
13,18999,,,0.875,0.40824228525161743,,
13,19049,,,0.8125,0.44430622458457947,,
13,19099,,,0.84375,0.6506500840187073,,
13,19149,,,0.875,0.36347296833992004,,
13,19199,,,0.75,0.5241024494171143,,
13,19249,,,0.90625,0.32284659147262573,,
13,19299,,,0.84375,0.5575441122055054,,
13,19349,,,0.875,0.4163658916950226,,
13,19399,,,0.84375,0.37737828493118286,,
13,19449,,,0.75,0.5053842067718506,,
13,19499,,,0.875,0.2898855209350586,,
13,19549,,,0.84375,0.3966580629348755,,
13,19599,,,0.90625,0.37288016080856323,,
13,19649,,,0.75,0.6693745851516724,,
13,19697,,,,,0.729200005531311,0.8026365041732788
14,19699,,,0.78125,0.6108031272888184,,
14,19749,,,0.90625,0.36986273527145386,,
14,19799,,,0.9375,0.20996950566768646,,
14,19849,,,0.84375,0.31046780943870544,,
14,19899,,,0.78125,0.5922850966453552,,
14,19949,,,0.96875,0.22049415111541748,,
14,19999,,,0.8125,0.5341799855232239,,
14,20049,,,0.84375,0.329916775226593,,
14,20099,,,0.90625,0.21375122666358948,,
14,20149,,,0.8125,0.33473101258277893,,
14,20199,,,0.8125,0.5124608874320984,,
14,20249,,,0.78125,0.6745586395263672,,
14,20299,,,0.71875,0.6065289974212646,,
14,20349,,,0.9375,0.2399599850177765,,
14,20399,,,0.875,0.3505304753780365,,
14,20449,,,0.6875,0.8407382369041443,,
14,20499,,,1.0,0.13747523725032806,,
14,20549,,,1.0,0.09092900902032852,,
14,20599,,,0.78125,0.8576633334159851,,
14,20649,,,0.71875,1.1226094961166382,,
14,20699,,,0.96875,0.11423785984516144,,
14,20749,,,0.90625,0.4221792221069336,,
14,20799,,,0.90625,0.2765652537345886,,
14,20849,,,0.84375,0.25323760509490967,,
14,20899,,,0.8125,0.5206470489501953,,
14,20949,,,0.84375,0.4065774977207184,,
14,20999,,,0.90625,0.22616362571716309,,
14,21049,,,0.75,0.6367156505584717,,
14,21099,,,0.8125,0.4645499289035797,,
14,21104,,,,,0.7268000245094299,0.836906909942627
15,21149,,,0.875,0.3577497899532318,,
15,21199,,,0.84375,0.3387639820575714,,
15,21249,,,0.90625,0.3446260094642639,,
15,21299,,,0.75,0.5790090560913086,,
15,21349,,,0.84375,0.54929518699646,,
15,21399,,,0.9375,0.29757314920425415,,
15,21449,,,0.875,0.30520039796829224,,
15,21499,,,0.90625,0.2109805941581726,,
15,21549,,,0.84375,0.2762945294380188,,
15,21599,,,0.90625,0.3326414227485657,,
15,21649,,,0.9375,0.31665903329849243,,
15,21699,,,0.84375,0.41139405965805054,,
15,21749,,,0.75,0.5612783432006836,,
15,21799,,,0.90625,0.29840561747550964,,
15,21849,,,0.84375,0.5719141960144043,,
15,21899,,,0.9375,0.22664697468280792,,
15,21949,,,0.90625,0.19259141385555267,,
15,21999,,,0.84375,0.3671260178089142,,
15,22049,,,0.84375,0.232761949300766,,
15,22099,,,0.9375,0.28966042399406433,,
15,22149,,,0.84375,0.4894172251224518,,
15,22199,,,0.90625,0.3463989794254303,,
15,22249,,,0.90625,0.2691332995891571,,
15,22299,,,0.9375,0.18893297016620636,,
15,22349,,,0.875,0.477133572101593,,
15,22399,,,0.90625,0.2622261643409729,,
15,22449,,,0.78125,0.644902229309082,,
15,22499,,,0.875,0.4177458882331848,,
15,22511,,,,,0.7427999973297119,0.7837571501731873
16,22549,,,0.78125,0.7156890630722046,,
16,22599,,,0.84375,0.2701936364173889,,
16,22649,,,0.8125,0.4959616959095001,,
16,22699,,,0.90625,0.2292855978012085,,
16,22749,,,0.84375,0.3367938995361328,,
16,22799,,,0.84375,0.38050377368927,,
16,22849,,,0.90625,0.30436384677886963,,
16,22899,,,0.78125,0.5162994265556335,,
16,22949,,,0.9375,0.27037838101387024,,
16,22999,,,0.875,0.3593173921108246,,
16,23049,,,0.9375,0.16199906170368195,,
16,23099,,,0.8125,0.45669105648994446,,
16,23149,,,0.9375,0.37466585636138916,,
16,23199,,,0.84375,0.3069888949394226,,
16,23249,,,1.0,0.14086633920669556,,
16,23299,,,0.84375,0.5318338871002197,,
16,23349,,,0.875,0.30203670263290405,,
16,23399,,,0.8125,0.4378491938114166,,
16,23449,,,0.875,0.3478870689868927,,
16,23499,,,0.8125,0.4296785593032837,,
16,23549,,,0.90625,0.24729397892951965,,
16,23599,,,0.9375,0.16619448363780975,,
16,23649,,,0.84375,0.42503005266189575,,
16,23699,,,0.9375,0.24617446959018707,,
16,23749,,,0.75,0.8911833763122559,,
16,23799,,,0.84375,0.3481791615486145,,
16,23849,,,0.90625,0.32364577054977417,,
16,23899,,,0.90625,0.2836509644985199,,
16,23918,,,,,0.7221999764442444,0.8684458136558533
17,23919,0.7293000221252441,0.8754099607467651,,,,
