epoch,step,train_acc,train_loss,val_acc,val_loss
2,5049,1.0,0.009867127053439617,,
2,5063,,,0.9524999856948853,0.19925512373447418
3,5099,0.9375,0.1776237189769745,,
3,5149,0.875,0.5214725732803345,,
3,5199,0.96875,0.21939636766910553,,
3,5249,1.0,0.01176690123975277,,
3,5299,0.9375,0.196027934551239,,
3,5349,0.90625,0.2598869800567627,,
3,5399,0.96875,0.13639751076698303,,
3,5449,0.9375,0.11252840608358383,,
3,5499,0.9375,0.18606162071228027,,
3,5549,0.96875,0.06521420925855637,,
3,5599,0.9375,0.21970145404338837,,
3,5649,0.90625,0.574409008026123,,
3,5699,0.90625,0.3734190762042999,,
3,5749,0.84375,0.40517929196357727,,
3,5799,0.90625,0.31278347969055176,,
3,5849,0.90625,1.0576701164245605,,
3,5899,0.78125,1.4212920665740967,,
3,5949,0.9375,0.23328906297683716,,
3,5999,0.96875,0.14248152077198029,,
3,6049,0.90625,0.4851996898651123,,
3,6099,0.8125,0.7367269396781921,,
3,6149,0.9375,0.17070725560188293,,
3,6199,1.0,0.0020569765474647284,,
3,6249,0.9375,0.4424135088920593,,
3,6299,1.0,0.07332545518875122,,
3,6349,0.875,0.5238057971000671,,
3,6399,0.9375,0.14737577736377716,,
3,6449,0.875,0.20025846362113953,,
3,6499,0.9375,0.20336776971817017,,
3,6549,0.9375,0.21731847524642944,,
3,6599,0.96875,0.11736804246902466,,
3,6649,0.9375,0.20159441232681274,,
3,6699,0.90625,0.5778030753135681,,
3,6749,0.90625,0.3440779745578766,,
3,6751,,,0.9514999985694885,0.2079191356897354
