epoch,step,train_acc,train_loss,val_acc,val_loss
0,49,0.21875,2.210228681564331,,
0,99,0.3125,2.010669708251953,,
0,149,0.6875,1.468705654144287,,
0,199,0.65625,1.3242086172103882,,
0,249,0.65625,1.1903457641601562,,
0,299,0.6875,0.9336193799972534,,
0,349,0.6875,0.9802559614181519,,
0,399,0.75,0.8868841528892517,,
0,449,0.8125,0.8085084557533264,,
0,499,0.75,0.7053400874137878,,
0,549,0.75,0.7908016443252563,,
0,599,0.875,0.4766010344028473,,
0,649,0.8125,0.7063555121421814,,
0,699,0.78125,0.6134265065193176,,
0,749,0.90625,0.4740239977836609,,
0,799,0.90625,0.3924018144607544,,
0,849,0.75,0.7324337363243103,,
0,899,0.90625,0.45822227001190186,,
0,949,0.71875,0.7484486699104309,,
0,999,0.8125,0.6260067820549011,,
0,1049,0.875,0.44603431224823,,
0,1099,0.9375,0.3804830014705658,,
0,1149,0.71875,0.7598784565925598,,
0,1199,0.8125,0.631895899772644,,
0,1249,0.71875,0.7958590984344482,,
0,1299,0.9375,0.3309096097946167,,
0,1349,0.875,0.4933682978153229,,
0,1399,0.8125,0.5973235368728638,,
0,1449,0.90625,0.36055469512939453,,
0,1499,0.84375,0.6021797060966492,,
0,1549,0.84375,0.4793860614299774,,
0,1599,0.6875,0.8305295705795288,,
0,1649,0.90625,0.38012683391571045,,
0,1687,,,0.9038333296775818,0.32366660237312317
1,1699,0.90625,0.33224669098854065,,
1,1749,0.78125,0.6289052367210388,,
1,1799,0.78125,0.6523349285125732,,
1,1849,0.78125,0.589941680431366,,
1,1899,0.84375,0.38985198736190796,,
1,1949,0.9375,0.20642001926898956,,
1,1999,0.875,0.2933475375175476,,
1,2049,0.875,0.36648324131965637,,
1,2099,0.78125,0.7311582565307617,,
1,2149,0.90625,0.27299565076828003,,
1,2199,0.875,0.35300692915916443,,
1,2249,0.78125,0.6787124872207642,,
1,2299,0.90625,0.2792362868785858,,
1,2349,0.875,0.3171534538269043,,
1,2399,0.875,0.6652731895446777,,
1,2449,0.8125,0.5256297588348389,,
1,2499,0.84375,0.4301799535751343,,
1,2549,0.875,0.434775173664093,,
1,2599,0.84375,0.8005878925323486,,
1,2649,0.9375,0.367242693901062,,
1,2699,0.90625,0.32264021039009094,,
1,2749,0.8125,0.6127216219902039,,
1,2799,0.84375,0.4755602777004242,,
1,2849,0.96875,0.25070086121559143,,
1,2899,0.90625,0.2849409580230713,,
1,2949,0.90625,0.4474845230579376,,
1,2999,0.96875,0.2448987364768982,,
1,3049,0.9375,0.250484436750412,,
1,3099,0.96875,0.1628509908914566,,
1,3149,0.78125,0.6162039637565613,,
1,3199,0.84375,0.5059986114501953,,
1,3249,0.90625,0.1985396295785904,,
1,3299,0.84375,0.4392269253730774,,
1,3349,0.84375,0.42846277356147766,,
1,3375,,,0.9236666560173035,0.25154322385787964
2,3399,0.875,0.3349100351333618,,
2,3449,0.875,0.46492916345596313,,
2,3499,0.75,0.8563237190246582,,
2,3549,0.875,0.6312436461448669,,
2,3599,0.84375,0.3559410572052002,,
2,3649,0.8125,0.9944494366645813,,
2,3699,0.84375,0.6002045273780823,,
2,3749,0.90625,0.32108113169670105,,
2,3799,0.96875,0.20488318800926208,,
2,3849,0.9375,0.3357807993888855,,
2,3899,0.875,0.5430800914764404,,
2,3949,0.90625,0.27460259199142456,,
2,3999,0.84375,0.4763432443141937,,
2,4049,0.8125,0.6049306988716125,,
2,4099,0.90625,0.25663456320762634,,
2,4149,0.9375,0.30654823780059814,,
2,4199,0.96875,0.24833261966705322,,
2,4249,0.96875,0.18990829586982727,,
2,4299,0.96875,0.09942272305488586,,
2,4349,0.9375,0.3023952543735504,,
2,4399,0.9375,0.15260538458824158,,
2,4449,0.90625,0.328498512506485,,
2,4499,0.90625,0.2209562063217163,,
2,4549,0.90625,0.2767154276371002,,
2,4599,0.875,0.27323707938194275,,
2,4649,0.875,0.3534935712814331,,
2,4699,0.875,0.40239423513412476,,
2,4749,0.90625,0.3256125748157501,,
2,4799,0.84375,0.7489490509033203,,
2,4849,0.9375,0.15810994803905487,,
